	baseMean	log2FoldChange	lfcSE	pvalue	padj	HumanSymbol	F_23D_1	F_23D_2	F_23D_3	Tom3D1	Tom3D2	Tom3D3
ENSMUSG00000026185	466.758502764748	0.0096513970372458	0.132446530989125	0.546854496213294	1.0	IGFBP5	1.95278091464	2.90070242454	2.77214028348	1.5432013371700002	2.19722309519	1.35161097414
ENSMUSG00000046658	561.847538172755	0.0083883901504552	0.0705852177808025	0.546930271687561	1.0	ZNF316	4.06669798468	7.7595907095	6.65774953895	5.718131994249999	6.06299252819	4.464546901219999
ENSMUSG00000001175	23782.104157565802	0.00808614548258504	0.053845866181725	0.546934091745685	1.0	CALM3	286.67035140400003	307.381509436	322.593422555	308.064706131	300.516697212	238.36295763799998
ENSMUSG00000031189	177.07854196799	-0.008650085209072391	0.0867927779314974	0.547055777966805	1.0	AFF2	0.975265246786	1.6644828107499998	1.84871459288	2.1275699236000003	2.05534717498	1.2745516475299998
ENSMUSG00000000693	142.827235813242	0.00874700777291682	0.0907297608388064	0.5470597120656661	1.0	LOXL4	0.08864545970339999	0.0471052530504	0.144456153506	0.0988723512312	0.0391121626716	0.10048102039
ENSMUSG00000011306	744.022951375385	0.00672412658343249	0.040075849103109004	0.5471107783348689	1.0	SUGP1	17.9717110588	15.4041592381	17.4074086458	15.2141397629	15.114738781600002	18.2363543059
ENSMUSG00000035699	18.197537710121	0.0084989264696493	0.0795731782433136	0.5471185938909421	1.0	SLC51A	0.8433032536139999	0.995348717347	0.763100916535	0.56978282158	0.834800222022	0.808836328057
ENSMUSG00000083853	21.6244826618086	-0.008547662349886909	0.0822811076578547	0.547212786760502	1.0	ZNF845	2.68224371072	3.144990159	1.66286886817	3.07298600403	3.3617123547500003	2.37941636854
ENSMUSG00000046058	32.2209641139558	0.00915353045070124	0.105971879168051	0.5472338614214509	1.0	EID2	0.5965009751470001	0.416028721984	0.6644905229320001	0.327461391712	0.46057943284	0.5071074157100001
ENSMUSG00000036053	2366.7119745501	-0.00821711776436071	0.0573482857845888	0.5472788086271689	1.0	FMNL2	20.45312231	25.535958143600002	25.3635816823	27.0419344783	27.9965542242	23.1939890161
ENSMUSG00000085183	281.217594555938	-0.00900835450991043	0.100671937154042	0.547310295572079	1.0	ZNF845	11.588334478299998	3.74829761166	5.4480481243300005	6.638246465009999	6.39743341666	13.706670343099999
ENSMUSG00000082000	0.632482783535001	0.00487518981798253	0.191364710182768	0.547315212904703		ZNF845	0.0	0.290136263027	0.07414595654680001	0.0	0.0	0.0
ENSMUSG00000084835	2.55632405791272	0.009646542794831207	0.136840823954822	0.5474337270505151		ZNF845	0.204850992781	0.31749560361900003	0.146048022303	0.06664126568180001	0.14059793213	0.232201816667
ENSMUSG00000028013	936.292082735102	0.00840177536520055	0.0732875729324283	0.547466384790535	1.0	PPA2	38.3903930108	27.540331989499997	26.6860798481	23.249614619000006	20.996824606700002	36.6778668758
ENSMUSG00000023973	645.375509975842	0.00671948775913674	0.0400954047426559	0.5475653320551099	1.0	CNPY3	20.0184226628	16.567013782100002	16.9868852775	17.3337145349	15.9889619044	17.6966667545
ENSMUSG00000082588	0.7951605429370749	0.007383585089589591	0.176145206235655	0.547689529904507		ZNF845	0.0	0.0	0.0902410544313	0.0	0.0	0.0
ENSMUSG00000052144	1943.76250623207	-0.00754039879493838	0.0468204485332682	0.547770307291054	1.0	PPP4R2	23.161308805700003	25.793095189699997	26.7253306766	28.0292321519	28.745924920700002	23.9756932079
ENSMUSG00000066809	176.51262982197102	0.00859310912688787	0.0851488848559576	0.54787572897875	1.0	ZNF845	108.448465751	73.0077070066	64.0364405484	64.9325152797	44.522678507799995	95.7782877979
ENSMUSG00000016946	1583.13705195971	-0.007732450605225859	0.0489197903208593	0.547922493961889	1.0	KCTD5	24.938770609699997	21.0381450323	20.7787138513	24.2767338544	21.475859334299997	25.8846888003
ENSMUSG00000058756	1167.1551017925901	-0.00786381482781481	0.0505889326026769	0.5479610671520371	1.0	THRA	24.5086000172	30.604918789299997	28.820460736199998	30.4049415757	31.5508181791	28.524585319899998
ENSMUSG00000087552	4.1073663208461895	-0.00963002161641261	0.134534034377399	0.547970724629705		ZNF845	1.08115801745	0.603241646877	0.15416180132	0.7386073613070001	0.445226785078	1.59316246436
ENSMUSG00000047554	966.2078776871621	0.0075961688073836	0.0474289522798692	0.5479775932176421	1.0	TMEM41B	14.8118648391	16.136714054000002	15.7823144102	15.233776827	15.541197466600002	13.1129525912
ENSMUSG00000097123	7.91713018225387	-0.00957209525004158	0.12702674449764698	0.547992826583999	1.0	ZNF845	0.0725474158963	0.0224880390262	0.155167516706	0.16520574717	0.0248961855589	0.19187848162
ENSMUSG00000090235	10.283416659265999	0.00894020470639474	0.0988635983336005	0.548080548853336	1.0	ZNF845	0.356823961068	0.248866343361	0.174897789207	0.174120711365	0.183677573561	0.25279097646
ENSMUSG00000041319	314.299594299536	-0.00840349425732543	0.0747161111968174	0.548105119208962	1.0	THOC6	7.16549916171	4.52881953662	3.73747917606	5.085927556640001	4.66250644027	8.22768899703
ENSMUSG00000047613	258.977915894031	0.00832741527723134	0.0660452078648117	0.548123278824854	1.0	C1orf174	12.666681909400001	8.04322195836	9.43503920648	8.16446544583	8.22331439107	10.500541169
ENSMUSG00000020705	2336.32767566142	-0.00631775447745861	0.0374624306611448	0.548128765234771	1.0	DDX42	26.885820317399997	31.0659672348	30.4864474713	32.5905861658	31.4489286334	28.8915947739
ENSMUSG00000084218	0.650118311102265	-0.00571572787269438	0.185774224761174	0.548162287891737		ZNF845	0.0	0.0	0.0	0.0679830361318	0.0	0.0789590070099
ENSMUSG00000030035	833.4402567756979	0.00750532272891502	0.0465493384679286	0.548165618029841	1.0	WBP1	25.110766856999998	22.7616105273	24.0329658598	22.3779155298	20.472598211199998	25.0708354418
ENSMUSG00000029405	1596.4091872137399	-0.007632432503281359	0.0478995097811236	0.54839082695246	1.0	G3BP2	16.5476339554	18.229569786	21.0836107499	21.2716581227	21.3906232831	17.0728114753
ENSMUSG00000024590	2019.4684549291198	-0.00772402551578156	0.0489392004026215	0.548424517531509	1.0	LMNB2	8.10469210974	6.789916531849999	6.728243513119999	8.266048515669999	7.29150865749	7.57289920555
ENSMUSG00000087431	15.7512759632313	0.0085697045072454	0.0846725757893821	0.548424527036753	1.0	ZNF845	0.6847135987399999	0.981635665066	0.955989620062	0.723931506252	0.822409014768	0.64677801234
ENSMUSG00000038762	3238.32446927226	0.0079414350671504	0.0519016412536707	0.548534417898932	1.0	ABCF1	43.24358445520001	54.86998997470001	52.30869396520001	51.224174644899996	49.658068758999995	38.9681808623
ENSMUSG00000097906	18.3488914622313	0.00855291460005792	0.0840364158562391	0.548551086855355	1.0	ZNF845	0.869454824508	1.26333329189	1.35597814774	1.00764384968	0.839170903813	1.10873328168
ENSMUSG00000006538	64.9266857761473	-0.00931730966409724	0.113859284510119	0.548568943929778	1.0	SHH	2.03965629225	2.99176570412	2.17375635573	2.66781079796	3.5935646510400003	3.5752305645699995
ENSMUSG00000020238	2140.40935642081	0.007797500093512591	0.0498821861764938	0.54859088469809	1.0	NCLN	27.728686446399998	34.5306507808	33.0948503309	28.6536069351	31.442892262399997	29.2801675
ENSMUSG00000033763	276.005222704971	-0.0082898375317824	0.0631031487916948	0.548693690911491	1.0	MTSS2	1.8263021164	2.37357747849	2.2825228332	2.3299719178	2.70703926141	2.2073202161000003
ENSMUSG00000074899	7.678858863105692	0.009512431691901291	0.124100685787237	0.548735646797783	1.0	SPTBN5	0.0715801170177	0.0665645955174	0.112272318755	0.0838301162784	0.0147385418509	0.08113718651360001
ENSMUSG00000035582	0.5024472742885129	-0.00472336377242702	0.19240450106366105	0.548912719137676		GDPD4	0.0	0.0	0.0	0.0	0.0524997191707	0.0
ENSMUSG00000033411	662.63288101298	-0.00827698228200527	0.0624486701718646	0.5489497352243811	1.0	CTDSPL2	6.18269188054	6.351168734190002	6.567970035269999	7.56753577048	7.86658368728	5.7625386523
ENSMUSG00000036661	430.24617348251803	-0.00817716076398825	0.0572944383305101	0.548999152542547	1.0	DENND3	4.485408163	6.43882761792	5.43217428619	5.78253518787	6.503218185519999	5.67263619053
ENSMUSG00000090078	2.06241668900746	-0.00823844709302252	0.16918069776837502	0.5490601933220921		ZNF845	0.0	0.129381586461	0.0	0.0	0.0	0.315412655348
ENSMUSG00000101867	0.382600615865718	-0.0047107160893824	0.19248795446557104	0.549105227022885		ZNF845	0.0	0.0	0.0	0.0	0.178090714031	0.0980407670372
ENSMUSG00000063851	46.5683560609101	-0.00837509013316387	0.0743962415239886	0.549164493598011	1.0	RNF183	1.19591780702	1.01101951991	1.18850997666	0.990311545887	1.34314225666	1.64314134699
ENSMUSG00000034209	41.4539430998113	-0.00885716229249778	0.0967752888064077	0.549167142884788	1.0	RASL10A	0.561033349598	0.347815003605	0.566648783231	0.273769523882	0.721989381208	0.900915156558
ENSMUSG00000060268	1.74007112907895	0.006967345075463489	0.17853896734583102	0.549271623497123		ARMH1	0.0282501822743	0.0	0.0201408994648	0.0	0.0	0.0
ENSMUSG00000079225	87.3295715479867	0.00888277814438169	0.0978135235106169	0.5492751911782849	1.0	ZNF845	2.27670952837	5.16841875518	6.92236217541	4.50924899659	4.54993050041	2.3529784088900003
ENSMUSG00000030849	42.863512452294	-0.00953803951076882	0.144347612725841	0.5493204127525481	1.0	FGFR2	0.0	0.0435848559495	0.0501225996616	0.0571769721361	0.048252169076	0.0531266292367
ENSMUSG00000035246	123.270827870996	-0.008303105604929929	0.0668455583978463	0.549422976266377	1.0	PCYT1B	0.32912502659000004	0.246825551095	0.34061936461900005	0.33157029079	0.316978153043	0.397137313285
ENSMUSG00000071337	1065.12303309474	-0.0081506883619982	0.0567980151332415	0.549501748668773	1.0	TIAL1	16.363054794700002	10.2665662181	10.8392109871	12.947616097100001	10.7690161379	17.364717755
ENSMUSG00000031574	109.258985410454	-0.00861617569043671	0.0879266450266975	0.549649217131131	1.0	STAR	1.3593030833000002	1.38526965914	1.30099948585	1.79909897018	1.66780324227	1.4563644619100002
ENSMUSG00000034192	454.179389470361	-0.008672299366873241	0.090216405112422	0.549668085740436	1.0	LSM3	19.626728586	9.418039170619998	9.41154684776	11.7245575369	11.361372604400001	24.464008356300006
ENSMUSG00000024082	300.492968672752	0.0081409085519375	0.0566332376229972	0.5497014605246561	1.0	NDUFAF7	8.15727386508	5.57402615959	6.940293339510001	6.53159639153	5.03417519906	7.483963024380001
ENSMUSG00000089908	0.615690023740089	0.0053331250907956	0.18789318163657	0.549734060707924		ZNF845	0.0	0.272139088817	0.0	0.0	0.0	0.0
ENSMUSG00000027668	1729.6021920491198	-0.00796801953751471	0.0527957377336567	0.5498184228444549	1.0	MFN2	15.8348649922	20.5752740583	20.7946089567	21.293651941900002	22.2515797891	18.4132681275
ENSMUSG00000097537	35.8673515081502	0.00834995185019952	0.073611123748199	0.5498600447747629	1.0	ZNF845	0.425809926874	0.379475087266	0.3668260298080001	0.41556809779	0.310517142414	0.281552972004
ENSMUSG00000038811	59.114076084135	-0.00955299657633431	0.13020271439025802	0.549952089512276	1.0	GNGT2	0.0654008630596	0.152045783712	0.0233136939615	0.0	0.168327707024	0.18533226283
ENSMUSG00000020287	79.5015883335365	-0.00833204820263805	0.0721095885355649	0.549960262188683	1.0	MPG	2.10682028973	1.64392497329	1.46752251373	1.7725394978400002	1.72024161477	2.52536180143
ENSMUSG00000078317	185.336791948486	0.008011513725079791	0.0536656664463253	0.54997425526886	1.0	F8A3	4.3298112699	4.71997456239	4.97748762107	4.42785319764	4.28697407429	4.32083859517
ENSMUSG00000096968	1.00924717136088	-0.008223522887926521	0.16908500447325595	0.5500118459393921		ZNF845	0.063519687684	0.0	0.0	0.0	0.06539438703719999	0.0720005633076
ENSMUSG00000075078	18.3313951287299	-0.008676234327931109	0.0908414092763049	0.550174062148264	1.0	OR4C3	0.592557759566	0.290020022537	0.466932378999	0.57830521421	0.353184709317	0.7423760004019999
ENSMUSG00000093760	3.45780506126935	-0.0094501560660465	0.14777607972839002	0.5501820895761579		ZNF845	0.0493773404737	0.137752612037	0.140813824232	0.240948439192	0.254173236011	0.0559699906968
ENSMUSG00000018858	306.320470581206	0.00834469983192661	0.0739896625363958	0.550273335400285	1.0	MRPL58	5.0976017464	3.1602798141500004	3.34927796397	3.0435240598	2.6137350557	4.44129206609
ENSMUSG00000082806	1.54345117030428	-0.00819590110357253	0.169257313152247	0.5503727588972739		ZNF845	0.0	0.0	0.0553874735282	0.0	0.0	0.17612113839
ENSMUSG00000043090	521.616941239375	0.0066061411323441715	0.0396409707750136	0.550537745380309	1.0	ZNF823	8.41204241131	8.491857759419997	9.338072008480001	8.72476897142	8.31455875986	8.030581164410004
ENSMUSG00000097616	39.90685504197629	0.00887282490897719	0.0985651736959224	0.5505396368818989	1.0	ZNF845	3.3235331183700003	1.7063005888999998	1.28348184155	1.38528474893	1.14054093042	2.47227551301
ENSMUSG00000002679	502.702667048672	-0.00831670685209243	0.0719375691122971	0.550554120632172	1.0	MED6	23.6200867723	14.5370413865	15.023133046500002	18.4128747295	16.3460032142	26.551550506399998
ENSMUSG00000044950	397.99951225293296	0.0073960247675515	0.0459395367431041	0.5505813291602429	1.0	PWWP2A	6.3503599389600005	6.43555934538	5.48716280317	5.57940117561	5.42913101365	6.2468453333500005
ENSMUSG00000067780	15.184018469446	-0.00803026231619206	0.170708986462739	0.55059333457286	1.0	R3HDML	0.0	0.0	0.0	0.0	0.0077173500230299985	0.0
ENSMUSG00000018999	738.2015108049692	-0.0077819289452669095	0.0502445242909614	0.5507069088308101	1.0	SLC35B4	5.6601293554100005	5.77290582906	6.171402863659999	6.79563995672	6.83540242564	5.24932813115
ENSMUSG00000019370	10713.2251259193	0.00834782944886763	0.0751846833371292	0.550767072537208	1.0	CALM3	188.11582958	322.873895958	304.747587406	260.33628696	279.198022901	163.758049746
ENSMUSG00000006784	8.10979849025726	0.00928390516392006	0.152834350524535	0.550848031038663	1.0	TTC25	0.0358725240814	0.07783763185510001	0.0426253828535	0.0	0.0	0.0948781616489
ENSMUSG00000034187	993.066734245419	0.00789516587260325	0.0519651387420388	0.550926084833092	1.0	NSF	12.291784831500001	13.6217922598	13.0075554932	12.5071817801	12.6120003803	11.090113318599998
ENSMUSG00000059064	0.96597093152991	0.00695194929743618	0.17838992684187194	0.5509909887464859		ZNF845	0.0	0.287257927084	0.220231144743	0.0	0.0	0.0
ENSMUSG00000074405	1070.16894497014	0.00811647736348709	0.0567792847899238	0.551019970810402	1.0	ZSCAN12	14.270280881	20.921099408299998	17.3673837212	17.0393784093	17.4504069132	13.806205613800001
ENSMUSG00000098039	4.298477886966951	-0.009476296700909359	0.125865729319878	0.551077616526926		ZNF845	0.271136806885	0.302566343261	0.0386612667888	0.211692212824	0.279139050206	0.368805393244
ENSMUSG00000082367	1.94907207791904	-0.00801446253442962	0.17073428807136498	0.5510928679177081		ZNF845	0.0	0.0	0.0	0.0	0.0	0.08806056919510001
ENSMUSG00000037355	560.75465824559	0.008260230296938821	0.0662074209640774	0.551094916933441	1.0	UVSSA	5.5678309695	7.31860736751	6.86341975411	6.15290091553	6.541661363069999	4.89802357844
ENSMUSG00000085581	11.25090491673	-0.00916845967772183	0.110323637581188	0.551133303121021	1.0	ZNF845	0.4029160313490001	1.8734212635900005	1.37883847144	1.8088343542200005	1.07849966572	2.10087357937
ENSMUSG00000043013	8.45853611568978	0.0089463232130399	0.10181463362599	0.5511462968723589	1.0	ONECUT3	0.144263693004	0.158547210703	0.280506689286	0.19199151599	0.202529242644	0.059463694943
ENSMUSG00000054204	0.953246593972213	-0.00478813696031536	0.191573200975286	0.5511897374686371		ALKAL2	0.0	0.0	0.0	0.100690580354	0.0	0.0
ENSMUSG00000032344	96.9864427229621	-0.008240489925738241	0.0640382390410266	0.551231214322528	1.0	CGAS	0.448591126037	0.369483646395	0.5117151419470001	0.375258300209	0.6993436288220001	0.421316213003
ENSMUSG00000090001	1.7455171899471298	-0.00799064002856544	0.17090014636223302	0.551276865972858		ZNF845	0.0	0.0	0.272551250953	0.466366131843	0.196785319372	0.0
ENSMUSG00000036377	9.56816423834595	0.00954270807433242	0.13561357648683198	0.551284234521188	1.0	CRACD	0.0524879488318	0.048810189604199986	0.0320752772578	0.00731792543248	0.054037061041199985	0.025498248904400004
ENSMUSG00000035951	1.35142735584632	0.0078502410553098	0.172055481824049	0.551386071775006		ASCL3	0.0	0.478491957863	0.262031390346	0.0	0.0	0.33328306075
ENSMUSG00000055491	1684.7191308083802	0.00701283960262674	0.042766246045943014	0.5514390739187479	1.0	PPRC1	12.306158509000001	13.9368828825	13.2944717723	11.4308952557	13.616505032000001	12.5363603753
ENSMUSG00000062203	3133.6798555302807	0.0081328264115454	0.0576796585998513	0.5514833625540649	1.0	GSPT2	31.170867965	39.0386305815	39.9360377887	37.4267103949	35.052623316100004	28.4307671042
ENSMUSG00000070509	17.968143803161	-0.008001168475016791	0.17075563649083406	0.551513518888962	1.0	RGMA	0.0	0.0	0.0	0.0141236368985	0.0	0.0
ENSMUSG00000025574	1571.6474946485	-0.008202076263284891	0.0611501397193146	0.551516712578886	1.0	TK1	19.757837119	16.086443916700002	14.6360842699	16.6180299948	16.800605914000002	22.679309965199998
ENSMUSG00000046556	405.566544543929	0.0082432718484538	0.0654154632409047	0.5515866621721689	1.0	ZNF319	4.71433344971	7.7454699521	6.1814902507000005	5.7357582299	6.54502892044	4.36957144857
ENSMUSG00000005696	6.67775369707634	-0.0079966492442137	0.17076290613044598	0.551656587303655		SH2D1A	0.0	0.0	0.0	0.0	0.0	0.0214218718945
ENSMUSG00000052673	15.376501138657696	-0.00859193497456022	0.0889921834927819	0.551788980286087	1.0	ZNF845	0.914826014769	1.00540274479	1.36373901168	1.3798159496899998	1.5411696406600002	1.13123961966
ENSMUSG00000034032	980.0026457600992	0.00718697821724863	0.0442744007282706	0.551903319080281	1.0	RPAP1	9.09931745874	12.3345122373	11.293524118699999	10.4672451894	10.5327377225	10.0663330611
ENSMUSG00000051111	1.56293185547974	-0.00798705668931228	0.170778357552418	0.551960384616213		SV2C	0.0	0.0	0.0	0.0119114209591	0.0	0.0
ENSMUSG00000040429	64.53868573759941	0.00848814859610422	0.0847550573098972	0.5520002015956039	1.0	MTERF1	2.25819992042	1.07998504538	0.8126556621600001	0.7346281256270001	1.0849289251	1.6333356133
ENSMUSG00000082693	5.22905897006263	0.009125383507297559	0.109459086492232	0.552003811767864		ZNF845	1.12816488778	1.7485265126900005	1.47459114306	1.65154441038	1.16146117847	0.42626420451
ENSMUSG00000061356	5.341773087767692	-0.00940945753219009	0.1473546065198	0.552006009522083		NUGGC	0.0378109907744	0.0703232520949	0.0673931371892	0.0738030774764	0.155707728115	0.0642890275654
ENSMUSG00000034021	1470.38002256933	-0.00772660405312258	0.0498891666492415	0.552100250455416	1.0	PDS5B	7.8994357937	9.58419787892	8.73465759563	9.99699849646	9.91900687156	8.22447960773
ENSMUSG00000037344	661.481012894092	0.00812841022095855	0.0580590042643115	0.552130899637666	1.0	SLC12A9	11.688194783299998	16.8835199666	14.6884253222	13.2626124903	14.6644065428	11.7118970353
ENSMUSG00000030986	1664.33176967587	-0.0081814121708372	0.060734536727765	0.552158432744952	1.0	DHX32	35.5430247605	37.2686269868	36.5670353408	43.0139482513	39.834361778	38.189804619200004
ENSMUSG00000035164	214.96219497282	0.00828858032364149	0.0728465870776683	0.552167251386744	1.0	ZC3H12C	1.57387555517	2.04588720937	1.92444603116	1.6103433187799998	1.92522653518	1.28525642749
ENSMUSG00000036027	0.8748427091081691	-0.0037854449068889795	0.204656060378463	0.552204854654879		C11orf53	0.0	0.0	0.0	0.0	0.243219488055	0.0
ENSMUSG00000100094	16.316421294022	-0.008396631786185209	0.0804851657239199	0.552231790016559	1.0	ZNF845	0.55778636039	0.399002329476	0.336492067371	0.6071820982339999	0.46381624572	0.437718182721
ENSMUSG00000039768	1280.34102049114	0.0058751964196847	0.0350681258041501	0.552340551487633	1.0	DNAJC11	11.1621322123	11.1546448989	10.676673923400001	11.0833445824	10.4624721245	10.124059945499999
ENSMUSG00000026411	708.695926732741	0.00780150730483347	0.0509924426925802	0.552362808326328	1.0	TMEM9B	25.9315242105	20.1811750955	21.2482322271	19.814391120299998	18.5571640577	24.636200268699998
ENSMUSG00000097729	121.66034494589	-0.00822068674615645	0.0648865342299657	0.55239975529312	1.0	ZNF845	1.20014567455	0.956616941568	0.916758182536	1.07715843022	1.04802505676	1.32394510928
ENSMUSG00000039959	937.202232932607	-0.00822665078080233	0.0657814154947603	0.552428827943522	1.0	HIP1R	3.52361104695	5.01651142779	4.89232967451	5.33571570782	5.785112366619999	3.97908132205
ENSMUSG00000020137	325.268400774371	0.00762692669426225	0.0487452393121485	0.5524571523237621	1.0	THAP2	5.451472820399999	6.03241646877	5.98191214982	5.87021947115	5.20476382557	5.33355581241
ENSMUSG00000078676	1253.82972012332	-0.00521858104866129	0.0311994230663105	0.552484296278348	1.0	CASC3	14.208102333800001	14.7347442386	13.2758868419	13.9686012053	13.252321869300001	16.891808158699998
ENSMUSG00000031060	1536.53042927513	-0.00714439703685685	0.0440066213185582	0.552527585707996	1.0	RBM5	17.527740795699998	19.6404257123	19.2097777308	20.9136078013	20.8623302646	18.0227456549
ENSMUSG00000063911	1.6634272598955602	-0.00800803371339362	0.170443759383615	0.552620679813676		ZNF845	0.205527068665	0.0	0.0	0.0	0.0	0.465936318593
ENSMUSG00000014873	273.171498806786	0.00837817667417939	0.0799602335882835	0.55262131492501	1.0	SURF2	8.54825859652	3.14412364199	3.3542272690400003	3.4864809679400004	2.97182721939	6.32715460289
ENSMUSG00000056018	0.8401400662161259	-0.00643530911997709	0.181213597756375	0.552632007768913		CCDC7	0.0	0.0	0.0246823431066	0.0337874329007	0.0712838081513	0.0
ENSMUSG00000054277	1160.14035813643	0.00488635661581894	0.0293426689665154	0.5528332975314161	1.0	ARFGAP3	33.0244630786	34.876491853000005	33.5646397068	34.7064046147	31.0400278123	32.5579231712
ENSMUSG00000029404	973.040132899908	0.00810662204739845	0.0578707454984102	0.5528915385126241	1.0	ARL6IP4	36.1788850673	30.0001382776	30.8840924121	25.9610219228	28.0582517576	35.1861074988
ENSMUSG00000058331	54.5751642873972	0.00815858276456227	0.0603876121351813	0.552926441394335	1.0	ZNF98	1.48208939822	1.5870658645700002	1.5689682246	1.16153621015	1.36400070894	1.73087983346
ENSMUSG00000024232	21.692502547136197	-0.00940673683163902	0.14603649799749302	0.553080556426598	1.0	BAMBI	0.0205934860468	0.00957526423614	0.0146820763162	0.060294478474	0.01060063774	0.0
ENSMUSG00000005699	93.9603957945751	-0.00831617932292184	0.0768750758088909	0.553144617974854	1.0	PARD6A	3.95433757209	2.35041521485	2.06356409623	2.50650730624	3.27362349437	3.97400124047
ENSMUSG00000085711	3.36871930453996	0.009387943798392721	0.12346397191806698	0.5531486116176519		ZNF845	0.199291800452	0.185327694893	0.255752297121	0.155598654127	0.205173633677	0.0903601539514
ENSMUSG00000037705	5.30494527767745	0.00930467114221171	0.15022336187430402	0.553183021002438		TECTA	0.00707217018776	0.013153265671899998	0.0403366937224	0.0138041324389	0.00728089591298	0.0160328318949
ENSMUSG00000046573	178.082303893311	0.008216510475780241	0.0668588667452997	0.553200186441546	1.0	LYRM4	8.35810079236	4.81000600282	5.34834605768	4.81400667737	4.619778918440001	7.066700831989999
ENSMUSG00000079884	29.612448919802798	0.00924978429845271	0.116131706917886	0.5532349587242049	1.0	ZNF845	2.23391590361	3.67537957037	5.3293020059	4.10880916224	2.38830262194	1.75304682782
ENSMUSG00000040640	133.036912416754	-0.0082218560704677	0.0679395204652839	0.553291051209888	1.0	ERC2	0.7934061137459999	0.983750967782	0.991420297164	1.1156906948899998	1.15057784998	0.870327374652
ENSMUSG00000015093	52.0042330430566	0.0082562218487685	0.0722738696493616	0.5533251713721059	1.0	CLIC3	3.67452398089	2.73364406428	1.93457946755	2.15168531025	2.3861827697	2.69131517357
ENSMUSG00000014226	1582.53476067608	0.00806350464933582	0.0567157409994014	0.5533283621105961	1.0	CACYBP	33.6401166963	24.3236159081	25.5055780227	25.0722401552	23.619123066599997	28.0076744416
ENSMUSG00000021025	781.983621996839	-0.00818995187525161	0.0639137964955229	0.553399179234701	1.0	NFKBIA	28.6626850943	17.9939677039	16.986147493599994	22.2565769241	20.7678391315	28.0507254833
ENSMUSG00000024480	1415.10686747555	0.00781384677618777	0.0515168736502399	0.553455651716831	1.0	AP3S1	56.4219745904	48.7487773054	49.4568569915	46.298332193	45.0825986027	52.9778100177
ENSMUSG00000004568	1333.22775411481	-0.00794960970132812	0.0539243362260627	0.553456334186309	1.0	ARHGEF18	14.682605299	17.348484428699994	16.5818151278	16.6233145428	18.8417748046	17.3563927546
ENSMUSG00000023391	49.45100914865029	-0.00827953943153203	0.0748604473169632	0.553556443412543	1.0	DLX2	0.692500727718	0.6830071214129999	0.418911162504	0.593923775021	0.712938968423	0.761173767535
ENSMUSG00000036587	2.61003331670734	-0.00809292222451343	0.16944472132984806	0.5535623466259599		FUT7	0.0	0.023246306238000003	0.0	0.0	0.0	0.0566709636053
ENSMUSG00000101797	0.771521761345672	-0.0064581514189056295	0.180963173035784	0.553597646632759		ZNF845	0.0	0.0	0.0616647205281	0.168824539727	0.0	0.0980407670372
ENSMUSG00000029607	35.7113297596562	0.00825845427127163	0.073151758648106	0.553618172776448	1.0	ANKRD61	0.848349470291	1.63222091601	1.5016437017	1.25619161466	1.08420502342	1.16057277778
ENSMUSG00000017716	1067.77515753887	0.0083435856846344	0.0792958171735706	0.5536195294647911	1.0	BIRC5	2.45935884954	1.51986497713	1.62022481052	1.5343082044799998	1.47429625293	1.74673712118
ENSMUSG00000081670	3.22560669039119	-0.00945833052652897	0.130537378436067	0.5536288605377659		ZNF845	0.0715307854415	0.0166296801344	0.0509977013327	0.0698102852077	0.0736419217221	0.0608109512981
ENSMUSG00000023084	49.55152348325439	-0.008978721798765821	0.10530155916631098	0.5536337423363901	1.0	LRRC71	0.650646750725	0.520348862903	0.593762604884	0.533397492619	0.482291803295	1.32753295386
ENSMUSG00000078677	4.31320031501161	0.00930783564743187	0.149614576274229	0.553693572801215		ZNF845	1.23560916281	0.766021138891	0.293641526324	0.0	0.424025509599	0.933721590831
ENSMUSG00000055717	18.271526398451602	-0.00942276326125837	0.127160184741762	0.5537389324090699	1.0	SLAIN1	0.0725051831475	0.0505686326407	0.0258461979161	0.0353806230655	0.07464507748430001	0.10273220437
ENSMUSG00000027438	73.7881745012167	-0.00821298742185966	0.0686996599031885	0.553912719634891	1.0	NAPB	1.30562328128	0.710982902031	0.8218235646080001	0.94131543003	0.762899930914	1.5332758217500002
ENSMUSG00000097415	293.452972958047	-0.00827030007545587	0.0748319578239442	0.5539435451207181	1.0	ZNF845	4.509220024019999	7.577303613210001	6.316873810190001	7.25739637242	9.04027557507	5.021600262880001
ENSMUSG00000000724	2.63475892267488	-0.009446228479675179	0.14141675230448902	0.5539831814467451		CRYBA4	0.113062276335	0.0350467187728	0.053738318543	0.110342836423	0.07759943966510001	0.128157865408
ENSMUSG00000041645	1958.5724761684398	0.0067094779950807	0.0407872462098874	0.554024259787787	1.0	DDX24	34.1969928752	36.8783036762	38.1196438496	38.6371731637	33.7966286628	31.5582690509
ENSMUSG00000010751	1798.15030594747	0.00817547291408906	0.0640555206024142	0.55408858978596	1.0	TNFRSF10D	17.4354231074	20.1254143677	21.2942919809	19.2387101387	19.308108348599998	14.2335444519
ENSMUSG00000079138	7.58125866800941	0.00945097597291287	0.131259202087424	0.5541030554287559	1.0	ZNF845	0.346961885258	0.184371850048	0.176689743633	0.0	0.204115431555	0.280919103259
